pH,Do duc (NTU),Nhiet do (°C),Label,Khu vuc,Kenh
10.11,18.89,0.19,Signs of Water Pollution,Go Vap,An Thong
10.52,973.83,33.84,Pollution,Go Vap,An Thong
2.7,536.57,83.91,Pollution,Go Vap,An Thong
2.35,334.91,49.73,Pollution,Go Vap,An Thong
5.26,505.87,38.17,Pollution,Go Vap,An Thong
3.01,362.69,85.58,Pollution,Go Vap,An Thong
2.29,310.86,86.65,Pollution,Go Vap,An Thong
9.83,425.83,95.31,Pollution,Go Vap,An Thong
13.4,621.55,72.33,Pollution,Go Vap,An Thong
7.9,729.21,51.31,Pollution,Go Vap,An Thong
10.84,64.77,21.05,Signs of Water Pollution,Go Vap,An Thong
0.15,450.52,88.17,Pollution,Go Vap,An Thong
6.4,836.64,16.83,Signs of Water Pollution,Go Vap,An Thong
9.84,921.9,19.5,Pollution,Go Vap,An Thong
11.26,449.73,12.67,Pollution,Go Vap,An Thong
0.64,562.5,45.55,Pollution,Go Vap,An Thong
6.83,332.66,41.95,Signs of Water Pollution,Go Vap,An Thong
2.83,70.73,14.68,Signs of Water Pollution,Go Vap,An Thong
12.43,838.14,96,Pollution,Go Vap,An Thong
4.17,5.79,35.45,Signs of Water Pollution,Go Vap,An Thong
11.96,21.62,55.97,Pollution,Go Vap,An Thong
1.05,29.77,96.39,Pollution,Go Vap,An Thong
6.83,23.46,75.19,Signs of Water Pollution,Go Vap,An Thong
7.74,193.56,33.67,Safe,Go Vap,An Thong
8.91,560.03,52.79,Pollution,Go Vap,An Thong
7.65,936.29,91.27,Pollution,Go Vap,An Thong
9.22,503.73,77.92,Pollution,Go Vap,An Thong
7.35,538.78,66.58,Pollution,Go Vap,An Thong
0.67,766.43,54.56,Pollution,Go Vap,An Thong
13.41,764.09,83.05,Pollution,Go Vap,An Thong
4.29,805.2,81.97,Pollution,Go Vap,An Thong
1.21,654.11,21.28,Pollution,Go Vap,An Thong
9.23,561.01,13.56,Pollution,Go Vap,An Thong
7.32,707.44,10.8,Signs of Water Pollution,Go Vap,An Thong
11.55,253.37,32.9,Pollution,Go Vap,An Thong
3.74,559.37,63.29,Pollution,Go Vap,An Thong
3.56,767.04,58.23,Pollution,Go Vap,An Thong
9.04,264.26,10.04,Pollution,Go Vap,An Thong
7.27,471.65,27.83,Signs of Water Pollution,Go Vap,An Thong
10.26,376.01,21.64,Pollution,Go Vap,An Thong
11.13,43.59,25.72,Signs of Water Pollution,Go Vap,An Thong
3.51,226.95,13,Signs of Water Pollution,Go Vap,An Thong
13.15,646.86,39.36,Pollution,Go Vap,An Thong
12.62,502.46,81.87,Pollution,Go Vap,An Thong
6.43,201.28,49.01,Safe,Go Vap,An Thong
7.37,709.25,14.53,Signs of Water Pollution,Go Vap,An Thong
2.77,501.94,80.41,Pollution,Go Vap,An Thong
6.64,568.23,82.63,Pollution,Go Vap,An Thong
8.06,623.87,16.58,Signs of Water Pollution,Go Vap,An Thong
10.25,764.4,56.93,Pollution,Go Vap,An Thong
7.5,479.86,34.87,Signs of Water Pollution,Go Vap,An Thong
8.32,308.59,35.24,Signs of Water Pollution,Go Vap,An Thong
0.7,73.82,69.21,Pollution,Go Vap,An Thong
4.43,631.97,60.61,Pollution,Go Vap,An Thong
11.91,409.95,66.19,Pollution,Go Vap,An Thong
7.28,266.5,25.81,Signs of Water Pollution,Go Vap,An Thong
2.55,294.99,64.77,Pollution,Go Vap,An Thong
10.71,92.38,0.13,Signs of Water Pollution,Go Vap,An Thong
4,441.03,87.1,Pollution,Go Vap,An Thong
7.56,560.85,42.14,Signs of Water Pollution,Go Vap,An Thong
10.65,390.58,59.83,Pollution,Go Vap,An Thong
8.15,110.68,99.53,Signs of Water Pollution,Go Vap,An Thong
12.07,750.96,36.87,Pollution,Go Vap,An Thong
11.74,721.73,63.72,Pollution,Go Vap,An Thong
4.07,171.26,16.78,Signs of Water Pollution,Go Vap,An Thong
1.11,86.55,53.62,Pollution,Go Vap,An Thong
3.02,767.26,73.29,Pollution,Go Vap,An Thong
12.88,202.23,57.02,Pollution,Go Vap,An Thong
3.07,642.84,21.68,Pollution,Go Vap,An Thong
10.99,65.61,18.52,Signs of Water Pollution,Go Vap,An Thong
11.66,950.45,60.76,Pollution,Go Vap,An Thong
10.76,788.06,55.7,Pollution,Go Vap,An Thong
1.03,270.48,15.16,Pollution,Go Vap,An Thong
10.69,88.41,26.34,Signs of Water Pollution,Go Vap,An Thong
2.22,829.76,18.4,Pollution,Go Vap,An Thong
11.99,414.4,86.87,Pollution,Go Vap,An Thong
7.15,591.29,28.93,Signs of Water Pollution,Go Vap,An Thong
10.35,579.02,15.9,Pollution,Go Vap,An Thong
10.71,57.94,78.47,Pollution,Go Vap,An Thong
11.82,24.18,98.37,Pollution,Go Vap,An Thong
7.16,785.96,17.62,Signs of Water Pollution,Go Vap,An Thong
7.37,56.38,4.1,Safe,Go Vap,An Thong
6.53,984.21,86.52,Pollution,Go Vap,An Thong
11.66,750.75,20.63,Pollution,Go Vap,An Thong
12.4,496.56,98.66,Pollution,Go Vap,An Thong
5.87,322.9,38.39,Signs of Water Pollution,Go Vap,An Thong
12.49,335.01,82.22,Pollution,Go Vap,An Thong
0.82,468.62,33.25,Pollution,Go Vap,An Thong
9.43,786.5,74.67,Pollution,Go Vap,An Thong
8.27,860.66,29.5,Signs of Water Pollution,Go Vap,An Thong
5.79,67.55,92.82,Signs of Water Pollution,Go Vap,An Thong
4.67,585.09,36.08,Pollution,Go Vap,An Thong
1.55,32.39,44.22,Signs of Water Pollution,Go Vap,An Thong
7.61,76.6,14.96,Safe,Go Vap,An Thong
11.68,556.82,61.96,Pollution,Go Vap,An Thong
9.87,735.67,37.09,Pollution,Go Vap,An Thong
13.99,821.09,37.12,Pollution,Go Vap,An Thong
5.3,516.43,43.21,Pollution,Go Vap,An Thong
10.17,727.71,6.12,Pollution,Go Vap,An Thong
5.02,768.6,40.36,Pollution,Go Vap,An Thong
9.57,839.11,3.22,Pollution,Go Vap,An Thong
7.74,430.28,94.74,Pollution,Go Vap,An Thong
9.76,918.32,63.62,Pollution,Go Vap,An Thong
7.82,982.16,94.56,Pollution,Go Vap,An Thong
2.87,208.94,85.31,Pollution,Go Vap,An Thong
12.75,790.81,98.82,Pollution,Go Vap,An Thong
2.59,737.54,74.1,Pollution,Go Vap,An Thong
13.45,363.95,59.74,Pollution,Go Vap,An Thong
9.07,543.9,2.34,Pollution,Go Vap,An Thong
6.34,478.19,97.9,Pollution,Go Vap,An Thong
6.96,203.1,75.73,Signs of Water Pollution,Go Vap,An Thong
13.69,753.7,22.63,Pollution,Go Vap,An Thong
3.61,644.77,5.59,Pollution,Go Vap,An Thong
12.14,895.66,50.65,Pollution,Go Vap,An Thong
13.68,311.59,33.2,Pollution,Go Vap,An Thong
10.51,590.87,73.65,Pollution,Go Vap,An Thong
8.62,637.87,8.37,Pollution,Go Vap,An Thong
2.95,701.27,36.8,Pollution,Go Vap,An Thong
3.79,179.51,98.14,Pollution,Go Vap,An Thong
10.29,987.45,54.72,Pollution,Go Vap,An Thong
1.88,395.39,42.97,Pollution,Go Vap,An Thong
5.88,919.66,21.46,Signs of Water Pollution,Go Vap,An Thong
2.87,353.83,81.77,Pollution,Go Vap,An Thong
11.13,920.82,0.54,Pollution,Go Vap,An Thong
11.69,678.74,11.95,Pollution,Go Vap,An Thong
6.43,382.49,59.07,Pollution,Go Vap,An Thong
0.13,558.99,27.88,Pollution,Go Vap,An Thong
1.95,966.25,88.6,Pollution,Go Vap,An Thong
10.82,853.48,59.51,Pollution,Go Vap,An Thong
2.36,702.49,94.93,Pollution,Go Vap,An Thong
2.57,27.16,81.29,Pollution,Go Vap,An Thong
1.1,240.76,94.57,Pollution,Go Vap,An Thong
5.58,190.83,16.1,Safe,Go Vap,An Thong
3.48,200.84,44.43,Signs of Water Pollution,Go Vap,An Thong
11.08,771.76,89.28,Pollution,Go Vap,An Thong
8.32,265.62,83.68,Pollution,Go Vap,An Thong
5.62,702.35,2.77,Signs of Water Pollution,Go Vap,An Thong
6.76,921.35,37.31,Signs of Water Pollution,Go Vap,An Thong
6.59,673.24,84.61,Pollution,Go Vap,An Thong
7.02,218.77,26.27,Safe,Go Vap,An Thong
0.98,401.46,4.68,Pollution,Go Vap,An Thong
2.48,215.6,13.61,Signs of Water Pollution,Go Vap,An Thong
4.69,366.94,14.32,Pollution,Go Vap,An Thong
10.62,651.95,32.29,Pollution,Go Vap,An Thong
9.37,871.52,97.31,Pollution,Go Vap,An Thong
0.34,499.54,32.64,Pollution,Go Vap,An Thong
10.4,995.32,8.69,Pollution,Go Vap,An Thong
3.21,656.44,82.55,Pollution,Go Vap,An Thong
6.67,339.68,69.89,Pollution,Go Vap,An Thong
8.16,990.22,42.11,Signs of Water Pollution,Go Vap,An Thong
10.02,852.28,72.03,Pollution,Go Vap,An Thong
6.82,706.28,20.87,Signs of Water Pollution,Go Vap,An Thong
4.98,491.3,73.41,Pollution,Go Vap,An Thong
1.07,826.02,13.45,Pollution,Go Vap,An Thong
1.58,382.57,31.1,Pollution,Go Vap,An Thong
4.09,860.47,39.09,Pollution,Go Vap,An Thong
5.04,626.37,60.7,Pollution,Go Vap,An Thong
7.59,27.47,18.88,Safe,Go Vap,An Thong
9.17,62.14,42.45,Signs of Water Pollution,Go Vap,An Thong
12.24,765.69,34.92,Pollution,Go Vap,An Thong
9.64,91.48,88.98,Pollution,Go Vap,An Thong
2.29,769.07,48.81,Pollution,Go Vap,An Thong
12.21,270.26,55.42,Pollution,Go Vap,An Thong
11.73,480.83,50.67,Pollution,Go Vap,An Thong
4.96,628.77,53.27,Pollution,Go Vap,An Thong
7.75,456.82,46.09,Signs of Water Pollution,Go Vap,An Thong
4.82,68.98,68.78,Pollution,Go Vap,An Thong
8.22,13.09,99.03,Signs of Water Pollution,Go Vap,An Thong
0.57,638.64,91.33,Pollution,Go Vap,An Thong
9.31,596.24,48.24,Pollution,Go Vap,An Thong
3.05,14.95,2.34,Signs of Water Pollution,Go Vap,An Thong
5.78,159.25,90.98,Signs of Water Pollution,Go Vap,An Thong
5.38,114.21,94.14,Pollution,Go Vap,An Thong
12.27,453.02,47.02,Pollution,Go Vap,An Thong
11.98,856.93,80.39,Pollution,Go Vap,An Thong
3.92,795.2,56.06,Pollution,Go Vap,An Thong
3.24,619.74,58.77,Pollution,Go Vap,An Thong
4.67,406.32,76.16,Pollution,Go Vap,An Thong
7.46,757.71,49.56,Signs of Water Pollution,Go Vap,An Thong
8.3,124.67,89.16,Signs of Water Pollution,Go Vap,An Thong
1.45,926.1,89.09,Pollution,Go Vap,An Thong
3.6,993.04,33.93,Pollution,Go Vap,An Thong
11.97,772.43,2.69,Pollution,Go Vap,An Thong
6.26,687.27,48.54,Signs of Water Pollution,Go Vap,An Thong
3.96,884.81,77.32,Pollution,Go Vap,An Thong
1.66,875.88,1.13,Pollution,Go Vap,An Thong
2.65,852.88,40.11,Pollution,Go Vap,An Thong
8.81,676.07,55.08,Pollution,Go Vap,An Thong
12.36,812.45,6.55,Pollution,Go Vap,An Thong
5.94,937.74,78.35,Pollution,Go Vap,An Thong
2.67,559.03,22.05,Pollution,Go Vap,An Thong
7.57,675.16,56.35,Pollution,Go Vap,An Thong
2.66,401.06,58.21,Pollution,Go Vap,An Thong
7.82,561.52,88.78,Pollution,Go Vap,An Thong
0.69,929.7,79.35,Pollution,Go Vap,An Thong
6.62,287.6,82.74,Pollution,Go Vap,An Thong
2.94,735.18,61.18,Pollution,Go Vap,An Thong
1.24,445.65,39.57,Pollution,Go Vap,An Thong
6.17,511.99,24.14,Signs of Water Pollution,Go Vap,An Thong
5.07,361.02,60.66,Pollution,Go Vap,An Thong
3.42,155.25,58.96,Pollution,Go Vap,An Thong
8.88,842.5,51.33,Pollution,Go Vap,An Thong
12.21,613.24,38.86,Pollution,Go Vap,An Thong
0.96,878.06,15.01,Pollution,Go Vap,An Thong
9.13,697.46,86.96,Pollution,Go Vap,An Thong
12.76,632.05,23.23,Pollution,Go Vap,An Thong
12.01,916.91,10.17,Pollution,Go Vap,An Thong
10.33,283.58,66.05,Pollution,Go Vap,An Thong
11.57,914.53,29.61,Pollution,Go Vap,An Thong
6.82,144,62.45,Signs of Water Pollution,Go Vap,An Thong
8.35,403.29,95.67,Pollution,Go Vap,An Thong
5.45,574.04,21.67,Pollution,Go Vap,An Thong
0.66,621.27,26.5,Pollution,Go Vap,An Thong
7.53,359.43,75.51,Pollution,Go Vap,An Thong
12.56,871.42,40.99,Pollution,Go Vap,An Thong
10.38,469.95,68.91,Pollution,Go Vap,An Thong
9.1,391.89,38.9,Pollution,Go Vap,An Thong
0.67,874.8,0.93,Pollution,Go Vap,An Thong
2.07,686.26,97.24,Pollution,Go Vap,An Thong
1.13,933.75,14.31,Pollution,Go Vap,An Thong
1.5,709.92,85.75,Pollution,Go Vap,An Thong
8.16,385.82,76.61,Pollution,Go Vap,An Thong
10.74,781.43,15.28,Pollution,Go Vap,An Thong
2.58,774.54,22.9,Pollution,Go Vap,An Thong
2.82,505.81,76.15,Pollution,Go Vap,An Thong
3.32,736.25,75.6,Pollution,Go Vap,An Thong
0.08,674.66,56.29,Pollution,Go Vap,An Thong
10.73,17.68,38.18,Signs of Water Pollution,Go Vap,An Thong
4.45,717.43,49.47,Pollution,Go Vap,An Thong
9.57,984.86,68.49,Pollution,Go Vap,An Thong
4.64,438.47,24.29,Pollution,Go Vap,An Thong
1.29,860.04,58.28,Pollution,Go Vap,An Thong
9.32,765.9,99.89,Pollution,Go Vap,An Thong
9.94,714.98,60.42,Pollution,Go Vap,An Thong
7.09,843.78,74.07,Pollution,Go Vap,An Thong
1.94,67.04,29.29,Signs of Water Pollution,Go Vap,An Thong
9.52,301.39,10.71,Pollution,Go Vap,An Thong
7.34,80.55,52.55,Signs of Water Pollution,Go Vap,An Thong
6.07,192.79,88.68,Signs of Water Pollution,Go Vap,An Thong
12.59,770.5,88.09,Pollution,Go Vap,An Thong
5.15,408.1,27.28,Pollution,Go Vap,An Thong
0,34.56,70.23,Pollution,Go Vap,An Thong
5.39,841.49,81.75,Pollution,Go Vap,An Thong
3.63,327.92,39.97,Pollution,Go Vap,An Thong
6.68,233.17,77.07,Signs of Water Pollution,Go Vap,An Thong
7.3,185.46,89.92,Signs of Water Pollution,Go Vap,An Thong
13.25,488.97,17.66,Pollution,Go Vap,An Thong
10.16,473.75,87.65,Pollution,Go Vap,An Thong
5.31,478.51,44.11,Pollution,Go Vap,An Thong
11.59,981.58,25.03,Pollution,Go Vap,An Thong
4.76,547.16,14.26,Pollution,Go Vap,An Thong
8.25,538.11,70.42,Pollution,Go Vap,An Thong
6.47,124.64,67.22,Signs of Water Pollution,Go Vap,An Thong
0.8,773.82,72.41,Pollution,Go Vap,An Thong
10.97,70.62,15.27,Signs of Water Pollution,Go Vap,An Thong
4.41,687.3,93.33,Pollution,Go Vap,An Thong
12.46,46.69,76.44,Pollution,Go Vap,An Thong
4.8,527.1,41.22,Pollution,Go Vap,An Thong
12.71,257.53,35.34,Pollution,Go Vap,An Thong
12.18,77.05,4.06,Signs of Water Pollution,Go Vap,An Thong
13.74,198.62,52.45,Pollution,Go Vap,An Thong
12.95,99.27,92.77,Pollution,Go Vap,An Thong
0.42,848.78,0.09,Pollution,Go Vap,An Thong
10.37,922.59,31.81,Pollution,Go Vap,An Thong
7.4,286.96,81.48,Pollution,Go Vap,An Thong
8.77,127.4,10.78,Signs of Water Pollution,Go Vap,An Thong
2.1,716.36,90.43,Pollution,Go Vap,An Thong
8.5,824.3,67.52,Pollution,Go Vap,An Thong
7.42,847.92,1.18,Signs of Water Pollution,Go Vap,An Thong
7.59,590.92,32.37,Signs of Water Pollution,Go Vap,An Thong
9.61,537.89,86.93,Pollution,Go Vap,An Thong
11.87,880.91,94.16,Pollution,Go Vap,An Thong
12.19,546.85,69.23,Pollution,Go Vap,An Thong
1.52,633.22,80.13,Pollution,Go Vap,An Thong
0.7,64.67,25.86,Signs of Water Pollution,Go Vap,An Thong
7.74,168.85,98.54,Signs of Water Pollution,Go Vap,An Thong
8.03,344.69,65.73,Pollution,Go Vap,An Thong
9.89,719.04,32.89,Pollution,Go Vap,An Thong
10.53,437.53,14.07,Pollution,Go Vap,An Thong
12.79,515.66,38.43,Pollution,Go Vap,An Thong
10.86,741.64,41.67,Pollution,Go Vap,An Thong
3.95,575.58,58.83,Pollution,Go Vap,An Thong
9.16,956.69,55.68,Pollution,Go Vap,An Thong
7.88,603.21,39.14,Signs of Water Pollution,Go Vap,An Thong
5.74,646.39,40.17,Signs of Water Pollution,Go Vap,An Thong
7.56,629.85,17.21,Signs of Water Pollution,Go Vap,An Thong
12.24,123.59,75.97,Pollution,Go Vap,An Thong
6.52,435.93,17.9,Signs of Water Pollution,Go Vap,An Thong
0.94,14.29,64.77,Pollution,Go Vap,An Thong
8.6,204.33,30.44,Signs of Water Pollution,Go Vap,An Thong
10.23,705.79,5.41,Pollution,Go Vap,An Thong
5.87,257.29,10.15,Signs of Water Pollution,Go Vap,An Thong
4.69,440.47,11.6,Pollution,Go Vap,An Thong
5.67,233.05,79.43,Signs of Water Pollution,Go Vap,An Thong
10.21,578.53,51.5,Pollution,Go Vap,An Thong
2.36,762.76,79.36,Pollution,Go Vap,An Thong
4.24,524.35,36.79,Pollution,Go Vap,An Thong
4.45,539.02,73.19,Pollution,Go Vap,An Thong
10.87,248.08,75.65,Pollution,Go Vap,An Thong
12.2,438.29,11.57,Pollution,Go Vap,An Thong
3.08,741.44,51.69,Pollution,Go Vap,An Thong
13.11,132.96,89.57,Pollution,Go Vap,An Thong
0.38,510.04,58.9,Pollution,Go Vap,An Thong
7.6,803.43,14.59,Signs of Water Pollution,Go Vap,An Thong
0.06,410.66,60.98,Pollution,Go Vap,An Thong
4.99,693.88,84.88,Pollution,Go Vap,An Thong
5.41,644.8,97.88,Pollution,Go Vap,An Thong
0.74,718.85,0.83,Pollution,Go Vap,An Thong
9.58,303.84,45.67,Pollution,Go Vap,An Thong
9.62,921.26,89.78,Pollution,Go Vap,An Thong
0.51,266.1,54.48,Pollution,Go Vap,An Thong
9.42,295.3,19.23,Pollution,Go Vap,An Thong
0.99,572.15,49.49,Pollution,Go Vap,An Thong
8.54,831.84,31.42,Pollution,Go Vap,An Thong
10.2,31.84,97.88,Pollution,Go Vap,An Thong
1.15,669.16,9.46,Pollution,Go Vap,An Thong
13.84,737.11,10.41,Pollution,Go Vap,An Thong
1.49,568.91,33.27,Pollution,Go Vap,An Thong
7.77,733.49,55.37,Pollution,Go Vap,An Thong
7.94,625.5,18.16,Signs of Water Pollution,Go Vap,An Thong
6.62,182.83,84.56,Signs of Water Pollution,Go Vap,An Thong
10.18,44.01,13.28,Signs of Water Pollution,Go Vap,An Thong
12.64,990.53,20.53,Pollution,Go Vap,An Thong
12.36,368.34,40.77,Pollution,Go Vap,An Thong
9.61,250.68,45.33,Pollution,Go Vap,An Thong
9.7,37.89,9.3,Signs of Water Pollution,Go Vap,An Thong
0.03,487.2,84.34,Pollution,Go Vap,An Thong
12.45,152.3,36.52,Signs of Water Pollution,Go Vap,An Thong
5.69,334.38,73.09,Pollution,Go Vap,An Thong
12.78,183.03,4.02,Signs of Water Pollution,Go Vap,An Thong
0.54,722.88,46.75,Pollution,Go Vap,An Thong
4.95,372.89,98.13,Pollution,Go Vap,An Thong
0.83,161.99,83.11,Pollution,Go Vap,An Thong
11.66,362.6,78.17,Pollution,Go Vap,An Thong
2.77,699,95.77,Pollution,Go Vap,An Thong
7.09,542.22,64.06,Pollution,Go Vap,An Thong
2.08,806.79,56.8,Pollution,Go Vap,An Thong
4.05,15.09,25.24,Signs of Water Pollution,Go Vap,An Thong
12.65,641.38,27.39,Pollution,Go Vap,An Thong
0.52,524.75,79,Pollution,Go Vap,An Thong
11.46,618.11,35.82,Pollution,Go Vap,An Thong
7.41,461.18,97.74,Pollution,Go Vap,An Thong
13.2,668.95,18.3,Pollution,Go Vap,An Thong
4.65,870.73,12.33,Pollution,Go Vap,An Thong
8.12,671.02,61.37,Pollution,Go Vap,An Thong
0.1,401.69,31.08,Pollution,Go Vap,An Thong
4.21,444.72,72.71,Pollution,Go Vap,An Thong
9.19,505.81,48.36,Pollution,Go Vap,An Thong
1.85,532.95,59.42,Pollution,Go Vap,An Thong
5.81,864.4,14.87,Signs of Water Pollution,Go Vap,An Thong
6.49,675.09,2.13,Signs of Water Pollution,Go Vap,An Thong
1.83,201.85,19.94,Signs of Water Pollution,Go Vap,An Thong
1.42,992.12,24.92,Pollution,Go Vap,An Thong
4.37,698.83,30.16,Pollution,Go Vap,An Thong
13.04,889.33,63.94,Pollution,Go Vap,An Thong
0.18,110.75,48.1,Signs of Water Pollution,Go Vap,An Thong
7.39,274.37,55.16,Pollution,Go Vap,An Thong
4.59,869.16,56.07,Pollution,Go Vap,An Thong
12.26,667.87,94.81,Pollution,Go Vap,An Thong
6.69,2.37,97.25,Signs of Water Pollution,Go Vap,An Thong
3.55,712.72,52.56,Pollution,Go Vap,An Thong
7.63,912.95,83.1,Pollution,Go Vap,An Thong
3.98,859.05,95.9,Pollution,Go Vap,An Thong
6.51,956.28,25.55,Signs of Water Pollution,Go Vap,An Thong
2.95,845.07,90.67,Pollution,Go Vap,An Thong
8.95,814.07,94.77,Pollution,Go Vap,An Thong
3.22,85.28,24.59,Signs of Water Pollution,Go Vap,An Thong
4.05,180.67,25.63,Signs of Water Pollution,Go Vap,An Thong
11.83,63.9,72.87,Pollution,Go Vap,An Thong
5.54,492.58,24.55,Signs of Water Pollution,Go Vap,An Thong
0.98,965.74,71.58,Pollution,Go Vap,An Thong
6.45,306.8,11.4,Signs of Water Pollution,Go Vap,An Thong
7.1,634.33,78.58,Pollution,Go Vap,An Thong
4.23,6.4,18.35,Signs of Water Pollution,Go Vap,An Thong
8.42,202.23,87.59,Signs of Water Pollution,Go Vap,An Thong
13.62,997.89,11.5,Pollution,Go Vap,An Thong
10.22,737.09,69.49,Pollution,Go Vap,An Thong
3.62,715.56,62.76,Pollution,Go Vap,An Thong
4.32,668.23,62.99,Pollution,Go Vap,An Thong
12.07,574.18,35,Pollution,Go Vap,An Thong
13.67,903.41,69.06,Pollution,Go Vap,An Thong
3.96,461.1,46.07,Pollution,Go Vap,An Thong
11.18,791.9,7.34,Pollution,Go Vap,An Thong
11.02,179.8,25.11,Signs of Water Pollution,Go Vap,An Thong
2.97,736.24,49.27,Pollution,Go Vap,An Thong
10.98,703.53,52.82,Pollution,Go Vap,An Thong
12.08,285.55,85.28,Pollution,Go Vap,An Thong
13.2,924.16,56.8,Pollution,Go Vap,An Thong
7.59,107.08,66.54,Signs of Water Pollution,Go Vap,An Thong
7.06,36.9,94.92,Signs of Water Pollution,Go Vap,An Thong
6.28,496.58,56.98,Pollution,Go Vap,An Thong
6.46,123.13,70.31,Signs of Water Pollution,Go Vap,An Thong
8.68,1.6,98.67,Pollution,Go Vap,An Thong
3.42,530.4,84.32,Pollution,Go Vap,An Thong
3.47,787.11,52.76,Pollution,Go Vap,An Thong
7.42,173.02,16.94,Safe,Go Vap,An Thong
13.57,963.6,95.9,Pollution,Go Vap,An Thong
11.96,376.45,41.64,Pollution,Go Vap,An Thong
9.26,741.46,71.3,Pollution,Go Vap,An Thong
10.5,465.73,40.16,Pollution,Go Vap,An Thong
11.3,825.1,31.56,Pollution,Go Vap,An Thong
9.28,985.8,68.11,Pollution,Go Vap,An Thong
2.37,927.03,75.06,Pollution,Go Vap,An Thong
9.59,67.78,94.87,Pollution,Go Vap,An Thong
12.46,931,15.63,Pollution,Go Vap,An Thong
7.36,914.75,97.81,Pollution,Go Vap,An Thong
4.26,776,56.87,Pollution,Go Vap,An Thong
5.85,417.71,10.48,Signs of Water Pollution,Go Vap,An Thong
3.77,241.56,91.06,Pollution,Go Vap,An Thong
2.79,567.53,78.7,Pollution,Go Vap,An Thong
7.59,151.55,58.89,Signs of Water Pollution,Go Vap,An Thong
1.88,129.98,74.29,Pollution,Go Vap,An Thong
9.99,767.94,55.87,Pollution,Go Vap,An Thong
13.73,755.03,94.5,Pollution,Go Vap,An Thong
3.38,870.19,27.77,Pollution,Go Vap,An Thong
6.76,737.91,47.27,Signs of Water Pollution,Go Vap,An Thong
1.64,916.07,17.34,Pollution,Go Vap,An Thong
9.22,158.55,13.18,Signs of Water Pollution,Go Vap,An Thong
2.31,697.99,34.55,Pollution,Go Vap,An Thong
5.14,191.79,89.14,Pollution,Go Vap,An Thong
7.28,430.98,67.37,Pollution,Go Vap,An Thong
0.5,321.79,1.68,Pollution,Go Vap,An Thong
11.02,563.83,54.78,Pollution,Go Vap,An Thong
6.39,609.03,43.66,Signs of Water Pollution,Go Vap,An Thong
11.3,227.15,36.85,Signs of Water Pollution,Go Vap,An Thong
5.19,516.15,2.74,Pollution,Go Vap,An Thong
6.04,774.01,12.92,Signs of Water Pollution,Go Vap,An Thong
8.84,420.6,45.28,Pollution,Go Vap,An Thong
2.2,271.05,74.05,Pollution,Go Vap,An Thong
6.06,482.11,97.57,Pollution,Go Vap,An Thong
5.19,26.85,33.65,Signs of Water Pollution,Go Vap,An Thong
4.51,638.01,74.88,Pollution,Go Vap,An Thong
6.01,202.72,10.53,Safe,Go Vap,An Thong
11.6,942.22,4.04,Pollution,Go Vap,An Thong
12.26,177.68,27.74,Signs of Water Pollution,Go Vap,An Thong
7.43,138.19,9.44,Safe,Go Vap,An Thong
13.82,655.96,48.13,Pollution,Go Vap,An Thong
13.21,941.38,0.92,Pollution,Go Vap,An Thong
6.75,890.99,83.53,Pollution,Go Vap,An Thong
12.55,860.01,75.58,Pollution,Go Vap,An Thong
1.3,568.26,2.1,Pollution,Go Vap,An Thong
13.18,723.75,9.24,Pollution,Go Vap,An Thong
7.96,106.66,90.03,Signs of Water Pollution,Go Vap,An Thong
9.05,605.02,91.49,Pollution,Go Vap,An Thong
10.72,500.66,92.83,Pollution,Go Vap,An Thong
8.99,601.69,82.11,Pollution,Go Vap,An Thong
3.71,437.4,9.43,Pollution,Go Vap,An Thong
9.78,584.86,6.69,Pollution,Go Vap,An Thong
5.17,840.59,55.46,Pollution,Go Vap,An Thong
3.64,579.03,20.77,Pollution,Go Vap,An Thong
3.35,900,69.55,Pollution,Go Vap,An Thong
4.53,403.53,77.85,Pollution,Go Vap,An Thong
13.3,997.89,41.43,Pollution,Go Vap,An Thong
10.66,118.61,31.94,Signs of Water Pollution,Go Vap,An Thong
5.94,224.16,91.11,Signs of Water Pollution,Go Vap,An Thong
12.26,589.45,52.6,Pollution,Go Vap,An Thong
12.01,296.32,91.93,Pollution,Go Vap,An Thong
3.96,444.28,63.27,Pollution,Go Vap,An Thong
0.17,827.76,73.75,Pollution,Go Vap,An Thong
13.11,987.21,43.73,Pollution,Go Vap,An Thong
5.3,52.51,44.66,Signs of Water Pollution,Go Vap,An Thong
2.1,253.6,83,Pollution,Go Vap,An Thong
2.19,160.99,56.46,Pollution,Go Vap,An Thong
9.51,50.15,6.79,Signs of Water Pollution,Go Vap,An Thong
9.81,21.18,38.38,Signs of Water Pollution,Go Vap,An Thong
6,476.49,22.46,Signs of Water Pollution,Go Vap,An Thong
7.95,238.13,35.28,Safe,Go Vap,An Thong
13.61,869.2,36.24,Pollution,Go Vap,An Thong
5.62,88.86,19.33,Safe,Go Vap,An Thong
5.77,275.83,22.73,Signs of Water Pollution,Go Vap,An Thong
6.57,831.49,4.86,Signs of Water Pollution,Go Vap,An Thong
5.52,505.87,77.48,Pollution,Go Vap,An Thong
14,139.83,0.73,Signs of Water Pollution,Go Vap,An Thong
13.45,367.88,74.33,Pollution,Go Vap,An Thong
4.55,94.54,79.76,Pollution,Go Vap,An Thong
5.42,228.25,93.06,Pollution,Go Vap,An Thong
