pH,Do duc (NTU),Nhiet do (°C),Label
11.56,190.75,52.57,Pollution
1.77,392.27,16.64,Pollution
13.65,523.63,53.99,Pollution
11.32,127.65,27.41,Signs of Water Pollution
3.2,328.08,8.77,Pollution
9.61,810.26,27.02,Pollution
8.35,41.37,28.71,Safe
4.6,214.34,55.36,Pollution
8.06,638.88,7.78,Signs of Water Pollution
4.39,181.74,7.23,Signs of Water Pollution
11.18,439.25,79.59,Pollution
12.56,49.48,92.29,Pollution
2.85,571.23,26.08,Pollution
9.31,702.13,5.72,Pollution
9.11,88.72,64.56,Pollution
6.21,65.68,27.31,Safe
12.48,29.18,39.17,Signs of Water Pollution
10.94,491.67,90.64,Pollution
8.04,892.73,79.89,Pollution
4.69,579.24,81.2,Pollution
11.38,372.73,36.89,Pollution
7.16,734.1,79.47,Pollution
5.97,375.8,93.32,Pollution
5.99,195.33,70.81,Signs of Water Pollution
3.54,284.41,99.18,Pollution
11.47,887.81,62.67,Pollution
3.69,73.02,73.93,Pollution
11.06,455.68,68.16,Pollution
7.51,829.79,3.2,Signs of Water Pollution
0.94,529.01,29.68,Pollution
13.95,349.71,36.27,Pollution
8.52,883.99,72.21,Pollution
10.91,101.79,55.56,Pollution
8.58,76.25,78.37,Pollution
1.87,14.81,97.94,Pollution
7.36,46.63,43.18,Safe
11.97,88.8,92.49,Pollution
5.45,1.58,33.11,Signs of Water Pollution
6.82,259.27,29.35,Signs of Water Pollution
7.18,409.05,33,Signs of Water Pollution
6.45,670.75,22.63,Signs of Water Pollution
3.2,96.13,29.63,Signs of Water Pollution
1.41,26.78,84.06,Pollution
10.22,191.77,34.26,Signs of Water Pollution
5.14,838.15,60.21,Pollution
2.49,415.19,12.54,Pollution
1.97,321.76,72.31,Pollution
2.72,83,66.46,Pollution
4.38,675.94,9.19,Pollution
13.5,245.46,4.89,Signs of Water Pollution
6.78,100.72,2.21,Safe
3.93,389.52,41.9,Pollution
3.59,313.53,44.35,Pollution
5.82,329.38,91.46,Pollution
5.96,348.99,16.02,Signs of Water Pollution
12.58,245.99,87.89,Pollution
9.55,409.41,15.85,Pollution
6.65,50.74,80.39,Signs of Water Pollution
13.41,106.8,12.53,Signs of Water Pollution
5.23,398.08,33.05,Pollution
11.41,778.85,61.51,Pollution
5.59,9.91,96.83,Signs of Water Pollution
0.68,420.91,47.75,Pollution
10.26,253.28,61.76,Pollution
9.63,613.06,49.69,Pollution
11.98,252.12,89.84,Pollution
4.21,670.71,22.59,Pollution
4.93,470.25,41.94,Pollution
8.91,23.14,91.15,Pollution
2.85,861.74,17.34,Pollution
4.3,5.96,6.43,Signs of Water Pollution
13.13,421.39,28.95,Pollution
0.93,262.74,27.7,Pollution
11.58,408.83,68.1,Pollution
12.49,888.9,33.48,Pollution
13.53,990.66,18.35,Pollution
9.45,535.77,94.72,Pollution
5.68,826.56,11.61,Signs of Water Pollution
8.22,43.95,46.3,Safe
2.52,683.51,55.19,Pollution
0.93,275.41,56.65,Pollution
4.31,102.42,17.91,Signs of Water Pollution
9.01,450.43,10.91,Pollution
7.62,819.28,6.2,Signs of Water Pollution
5.68,196.41,52.85,Signs of Water Pollution
8.32,150.81,77.52,Signs of Water Pollution
11.72,874.86,94.68,Pollution
1.63,26.5,91.01,Pollution
11.4,892.46,24.75,Pollution
1.79,83.15,28.51,Signs of Water Pollution
7.07,348.38,88.49,Pollution
10.26,240.82,9.31,Signs of Water Pollution
8.67,846.83,20.05,Pollution
3.63,482.2,81.75,Pollution
1.99,205.02,72.65,Pollution
12.37,136.76,87.68,Pollution
10.58,59.1,14.4,Signs of Water Pollution
9.91,27.55,85,Pollution
12.1,63.05,4.49,Signs of Water Pollution
10.26,239.86,94.69,Pollution
2.99,504.66,43.77,Pollution
11.59,109.71,62.8,Pollution
9.94,353.39,68.01,Pollution
2.23,415.73,76.01,Pollution
11.15,28.29,81.87,Pollution
9.55,169.09,65.33,Pollution
10.73,718.11,26.05,Pollution
1.32,127.39,71.15,Pollution
6.6,367.97,80.08,Pollution
9.77,671.17,78.68,Pollution
0.33,997.57,27.68,Pollution
2.49,162.93,58.07,Pollution
4.19,264.47,84.45,Pollution
4.55,662.7,86.34,Pollution
12.06,957.5,16.8,Pollution
2.58,754.26,34.15,Pollution
5.16,413.84,87.73,Pollution
13.77,464.74,18.43,Pollution
12.05,948.86,35.72,Pollution
0.37,202.06,82.46,Pollution
11.81,129,95,Pollution
7.66,798.69,20.3,Signs of Water Pollution
9.71,716.54,4.67,Pollution
11.51,42.65,75.82,Pollution
6.15,166.96,83.71,Signs of Water Pollution
7.73,261.51,11.14,Signs of Water Pollution
13.94,406.6,56.34,Pollution
2.74,820.8,98.46,Pollution
11.71,31.88,20.51,Signs of Water Pollution
11.21,300.19,33.48,Pollution
1.25,834.07,41.9,Pollution
9.48,867.69,91.63,Pollution
0.29,501.3,2.46,Pollution
2.44,632.79,5.01,Pollution
9.04,288.27,79.13,Pollution
5.17,928.79,63.23,Pollution
3.67,448.68,87.98,Pollution
0.42,962,8.46,Pollution
11.55,719.21,97.61,Pollution
13.49,206.25,48.26,Signs of Water Pollution
11.8,584.1,88.42,Pollution
8.96,528.65,4.33,Pollution
9.58,41.81,51.66,Pollution
5.35,347.36,55.08,Pollution
8.5,735.43,20.17,Pollution
10.46,904.77,33.73,Pollution
5.66,154.64,22.12,Safe
5.1,549.05,66.12,Pollution
11.25,835.02,85.17,Pollution
11.39,181.17,10.06,Signs of Water Pollution
6.5,45.58,3.47,Safe
1.71,384.64,85.48,Pollution
7.37,4.35,98.49,Signs of Water Pollution
1.61,951.55,69.76,Pollution
4.75,187.66,38.01,Signs of Water Pollution
1,284.66,82.13,Pollution
10.27,637.99,4.22,Pollution
11.29,325.78,54.25,Pollution
3.45,106.04,29.99,Signs of Water Pollution
0.51,880.35,20.6,Pollution
4.04,614.35,17.83,Pollution
0.65,811.29,74.29,Pollution
6.81,50.97,38.57,Safe
1.15,685.43,81.2,Pollution
0.54,982.85,29.51,Pollution
11.65,388.52,14.72,Pollution
8.3,335.37,64.47,Pollution
10.71,929.92,18.93,Pollution
10.19,336.47,21.92,Pollution
1.28,208.8,22.83,Signs of Water Pollution
7.03,886.71,91.02,Pollution
10.51,387.85,34.06,Pollution
3.67,634.81,10.87,Pollution
11.58,848.03,53.57,Pollution
2.75,575.84,68.06,Pollution
3.4,166.51,95.41,Pollution
0.08,202.54,55.57,Pollution
3.48,65.87,84.99,Pollution
10.74,998.13,0.39,Pollution
2.2,62.13,2.2,Signs of Water Pollution
5.37,759.09,58.43,Pollution
3.52,918.45,21.34,Pollution
5.96,829.1,79.29,Pollution
3.99,698.68,14.38,Pollution
8.01,911.35,31.19,Signs of Water Pollution
9.89,687.54,0.01,Pollution
0.17,820.93,26.83,Pollution
4.23,382.35,16.92,Pollution
3.21,284.8,71.9,Pollution
4.92,225.22,63.3,Pollution
5.74,624.96,89.87,Pollution
12.46,140.71,3.29,Signs of Water Pollution
6.17,851.92,23.54,Signs of Water Pollution
3.12,548.76,23.83,Pollution
10.37,207.3,48.02,Signs of Water Pollution
10.83,225.5,11.25,Signs of Water Pollution
2.91,720.43,4.81,Pollution
3.09,154.45,51.22,Pollution
3.25,420.8,53.64,Pollution
6.24,502.37,55.68,Pollution
9.91,568.47,63.03,Pollution
12.48,106.12,20.59,Signs of Water Pollution
12.77,914.79,79.97,Pollution
10.76,303.01,62.19,Pollution
11.09,923.19,66.47,Pollution
4.15,143.18,80.68,Pollution
10.14,954.55,99.09,Pollution
2.81,851.9,89.67,Pollution
3.17,150.59,4.14,Signs of Water Pollution
5.6,687.28,94.01,Pollution
10.37,0.77,19.89,Signs of Water Pollution
5.93,906.52,76.95,Pollution
10.77,748.33,31.15,Pollution
10.33,787.93,98.73,Pollution
8.51,623.35,36.14,Pollution
1.18,390,64.2,Pollution
13.77,845.7,54.46,Pollution
7.16,769.17,9.5,Signs of Water Pollution
5.25,245.66,85.59,Pollution
12.68,28.66,60.33,Pollution
8.78,136.9,15.18,Signs of Water Pollution
2.96,367.59,44.06,Pollution
12.28,669.25,0.46,Pollution
8.69,64.42,83.24,Pollution
2.86,219.48,52.9,Pollution
10.43,511.3,98.07,Pollution
2.51,625.79,58.65,Pollution
2.94,287.84,34.68,Pollution
4.78,18.56,66.32,Pollution
1.35,164.25,36.52,Signs of Water Pollution
13.11,484.08,32.26,Pollution
7.3,446.33,75.65,Pollution
10.81,884.3,22.3,Pollution
12.52,536.8,2.84,Pollution
8.32,687.27,61.58,Pollution
6.81,41.97,10.66,Safe
10.17,505.32,73.89,Pollution
7.9,858.39,34.39,Signs of Water Pollution
7.04,284.03,40.62,Signs of Water Pollution
12.86,584.83,76.37,Pollution
8.19,599.78,84.65,Pollution
2.37,214.91,45.7,Signs of Water Pollution
4.27,717.49,48.03,Pollution
6.9,790.48,9.75,Signs of Water Pollution
2.41,733.86,55.98,Pollution
9.85,335.77,84.6,Pollution
5.02,328.37,87.62,Pollution
9.66,883.57,85.98,Pollution
6.5,80.75,97.08,Signs of Water Pollution
8.88,866.41,53.02,Pollution
11.58,771.26,13.23,Pollution
8.44,232.78,38.83,Safe
3.97,184.09,47.4,Signs of Water Pollution
6.39,411.51,92.74,Pollution
0.51,806.62,88.19,Pollution
5.91,652.22,13.3,Signs of Water Pollution
11.03,304.44,29.32,Pollution
4.42,542.43,58.75,Pollution
9.75,208.13,57.76,Pollution
3.99,140.88,22.15,Signs of Water Pollution
14,684.89,74.25,Pollution
8.29,629.45,78.53,Pollution
9.29,139.16,52.91,Pollution
7.02,520.43,23.33,Signs of Water Pollution
0.88,802.03,56.94,Pollution
0.58,460.75,51.56,Pollution
3.06,459.18,85.27,Pollution
2.23,404.24,31.82,Pollution
0.4,255.67,45.07,Pollution
8.46,929.55,41.69,Signs of Water Pollution
1.18,76.01,1.32,Signs of Water Pollution
13.59,544.81,63.54,Pollution
5.26,919.65,53.01,Pollution
5.13,725.47,60.09,Pollution
3.86,455.38,89.69,Pollution
11.54,578.14,89.69,Pollution
11.05,996.97,46.91,Pollution
13.09,589.7,36.8,Pollution
6.14,360.13,85.12,Pollution
10.66,735.06,14.11,Pollution
10.91,774.74,27.1,Pollution
5.59,479.1,32.6,Signs of Water Pollution
12.62,253.96,10.17,Pollution
8.83,126.78,10.92,Signs of Water Pollution
2.14,365.09,20.7,Pollution
11.83,59.81,46.7,Signs of Water Pollution
2.5,770.53,83.12,Pollution
8.85,492.98,74.33,Pollution
9.69,127.95,36.03,Signs of Water Pollution
6.03,727.45,17.81,Signs of Water Pollution
7.15,843.82,91.41,Pollution
7.39,712.28,64.3,Pollution
2.91,754.3,56.35,Pollution
7.38,463.73,23.16,Signs of Water Pollution
10.12,71.42,57.97,Pollution
12.4,589.74,34.89,Pollution
3.75,570.37,96.83,Pollution
6.09,340.96,15.9,Signs of Water Pollution
12.03,172.02,70.78,Pollution
1.82,769.99,22.75,Pollution
13.24,685.52,22.05,Pollution
6.72,624.56,74.9,Pollution
0.35,201.64,55.35,Pollution
4.36,497.47,51.06,Pollution
10,914.62,41.77,Pollution
3.44,237.26,24.36,Signs of Water Pollution
11.91,657,53.15,Pollution
6.33,882.57,99.55,Pollution
9.33,363.86,62.65,Pollution
0.86,138.17,58.29,Pollution
13.14,393.11,33.82,Pollution
11.7,239.19,87.33,Pollution
8.85,668.76,29.32,Pollution
6.97,128.74,55.65,Signs of Water Pollution
8.53,461.83,66.63,Pollution
0.59,598.31,30.13,Pollution
8.76,280.31,58.38,Pollution
6.87,885.28,56.88,Pollution
9.58,933.44,38.89,Pollution
5.26,936.48,84.08,Pollution
3.33,933.23,24.23,Pollution
2.11,200.43,76.28,Pollution
9.9,442.48,16.22,Pollution
7.13,62.99,91.11,Signs of Water Pollution
4.63,729.88,85.79,Pollution
10.9,323.51,59.05,Pollution
13.08,891.59,9.6,Pollution
10.13,561.94,11.24,Pollution
9.7,499.14,67.4,Pollution
9.74,683.44,15.2,Pollution
6.08,95.04,62.29,Signs of Water Pollution
1.9,199.95,5.61,Signs of Water Pollution
9.37,845.39,50.25,Pollution
12.53,508.28,38.75,Pollution
3.92,193.84,71.12,Pollution
4.53,121.92,81.3,Pollution
2.32,802.9,42.71,Pollution
11.88,696.85,51.14,Pollution
2.16,374.97,85.13,Pollution
0.19,984.31,4,Pollution
1.89,789.1,20.04,Pollution
8.56,208.66,68.68,Pollution
5.77,699.55,72.75,Pollution
9.06,471.1,51.74,Pollution
3.95,470.44,7.48,Pollution
7.94,161.76,8.27,Safe
7.34,708.01,96.22,Pollution
2.71,862.12,71.17,Pollution
9.96,925.09,67.58,Pollution
4.77,207.91,4.07,Signs of Water Pollution
11.4,412.16,75.02,Pollution
7.75,900.79,96.88,Pollution
8.36,212.98,8.43,Safe
3.05,321.35,95.07,Pollution
4.63,516.01,67.46,Pollution
6.72,386.93,50.87,Pollution
7.83,245.32,93.99,Signs of Water Pollution
6.17,232.37,20.74,Safe
3.05,796.11,98.08,Pollution
4.31,520.23,36.32,Pollution
13,676.69,99.97,Pollution
4.62,539.46,22.27,Pollution
2.42,263.69,97.97,Pollution
1.8,914.89,91.58,Pollution
10.1,243.55,53.93,Pollution
1.41,173.2,32.01,Signs of Water Pollution
11.88,31.22,85.04,Pollution
10.8,274.83,43.08,Pollution
12.02,750.79,99.09,Pollution
1.38,140,46.37,Signs of Water Pollution
3.36,705.49,28.23,Pollution
2.23,756.77,53.5,Pollution
6.91,52.28,2.35,Safe
5.28,322.69,56.55,Pollution
2.5,825.95,54.69,Pollution
3.26,881.31,16.78,Pollution
1.11,996.49,98.93,Pollution
5.37,952.01,6.52,Pollution
6.82,649.06,14.72,Signs of Water Pollution
10.51,984.13,35.64,Pollution
2.67,441.93,78.91,Pollution
1.75,394.38,65.32,Pollution
11.85,986.22,22.12,Pollution
6.95,844.98,16.59,Signs of Water Pollution
10.61,985.83,80.15,Pollution
4.54,245.43,47.9,Signs of Water Pollution
12.44,182.6,55.57,Pollution
3.54,393.9,15.26,Pollution
6.47,256.57,13.22,Signs of Water Pollution
3.33,343.11,36.69,Pollution
11.97,40.81,9.63,Signs of Water Pollution
11.07,273.48,94.96,Pollution
13.11,274.81,21.85,Pollution
10.14,651.25,72.34,Pollution
12.94,274.94,78.91,Pollution
2.46,53.5,82.8,Pollution
5.04,953.8,51.1,Pollution
2.09,800.29,61.05,Pollution
4.68,120.96,26.95,Signs of Water Pollution
6.55,571.55,32.7,Signs of Water Pollution
9.37,859.99,37.29,Pollution
4.42,985.14,63.72,Pollution
10.46,815.18,82.47,Pollution
1.03,332.8,15.13,Pollution
11.97,82.53,70.88,Pollution
13.01,639.6,62.3,Pollution
6.21,518.29,5.5,Signs of Water Pollution
12.43,776.67,27.18,Pollution
12.1,175.95,76.26,Pollution
13.57,954.77,46.27,Pollution
9.64,400.93,61.75,Pollution
1.23,281.3,18.66,Pollution
9.13,125.67,90.71,Pollution
4.68,589.1,45.84,Pollution
0.38,310.88,36.12,Pollution
2.07,493.87,43.14,Pollution
3.23,881.28,79.5,Pollution
8.64,117.26,19.57,Signs of Water Pollution
10.83,254.62,5.61,Pollution
4.47,734.65,78.9,Pollution
0.36,183.34,61.46,Pollution
5.22,827.22,80.81,Pollution
9.3,360.27,6.44,Pollution
9.85,994.41,7.39,Pollution
11.51,70.36,59.04,Pollution
1.55,372.15,58.73,Pollution
10.98,399.3,23.75,Pollution
5.13,23.74,56.11,Pollution
0.61,797.97,23.56,Pollution
9.88,995.91,97.6,Pollution
3.29,370.43,60.29,Pollution
11.03,321.77,52.35,Pollution
1.12,981.97,53.86,Pollution
5.47,477.76,45.09,Pollution
12.21,808.07,61.53,Pollution
13.61,528.86,8.9,Pollution
5.86,867.63,28.68,Signs of Water Pollution
7.39,161.37,5.34,Safe
1.87,722.38,33.68,Pollution
6.1,585.22,49.09,Signs of Water Pollution
4.58,954.73,89.28,Pollution
6,8.14,40.53,Safe
8.2,733.73,93,Pollution
5.46,816.06,30.32,Pollution
1.53,171.38,26.43,Signs of Water Pollution
1.37,633.69,23.37,Pollution
0.55,734.76,39.3,Pollution
1.8,803,69.51,Pollution
0.85,617.65,57.07,Pollution
10.66,380.96,76.95,Pollution
4.15,800.9,30.2,Pollution
9.9,130,91.74,Pollution
7.2,56.84,86.12,Signs of Water Pollution
4.87,281.9,55.3,Pollution
12.96,290.73,11.99,Pollution
11.43,824.15,47.4,Pollution
9.08,290.99,30.38,Pollution
6.79,999.41,9.98,Signs of Water Pollution
8.45,665.62,44.28,Signs of Water Pollution
5.5,756.3,39.3,Pollution
3.55,552.68,33.26,Pollution
12.21,630.04,12.37,Pollution
8.43,477.4,16.31,Signs of Water Pollution
13.55,388.72,62.92,Pollution
9.59,255.08,17.42,Pollution
7.27,797.61,36.83,Signs of Water Pollution
6.87,249.6,31.25,Safe
8.94,564.61,74.91,Pollution
3.33,76.83,51.52,Pollution
5.04,484.5,88.74,Pollution
7.86,501.68,78.91,Pollution
13.85,590.06,39.84,Pollution
12.95,234.88,29.94,Signs of Water Pollution
4.72,563.04,84.59,Pollution
9.89,673.33,58.44,Pollution
9.3,68.73,49.31,Signs of Water Pollution
10.99,42.7,26.74,Signs of Water Pollution
0.9,46.37,87.71,Pollution
8.07,508.42,71.53,Pollution
3.28,501.21,45.65,Pollution
4.48,784.14,33.81,Pollution
12.53,860.95,1.71,Pollution
10.44,937.69,36.78,Pollution
6.04,347.96,84.85,Pollution
0.19,670.94,38.23,Pollution
0.51,781.21,25.19,Pollution
8.17,105.61,0.41,Safe
7.47,591.01,61.35,Pollution
0.18,682.26,99.21,Pollution
0.74,277.36,81.06,Pollution
12.25,212.71,74.89,Pollution
10.97,101.35,92.01,Pollution
2.24,511.59,29.17,Pollution
3.2,259.46,56.49,Pollution
1.13,362.17,67.17,Pollution
10.66,805.02,10.88,Pollution
9.63,226.55,3.54,Signs of Water Pollution
3.97,119.67,5.94,Signs of Water Pollution
7.41,556.12,8.94,Signs of Water Pollution
7.85,132.53,57.42,Signs of Water Pollution
1.05,388.51,85.71,Pollution
12.54,958.03,42.45,Pollution
6.66,38.66,6.58,Safe
6.85,101.57,73.97,Signs of Water Pollution
1.31,792.41,34.72,Pollution
7.35,667.53,52.63,Pollution
6,723.31,27.88,Signs of Water Pollution
0.93,616.87,53.28,Pollution
10.69,523.97,56.85,Pollution
5.25,302.71,33.02,Pollution
9.82,241.76,80.35,Pollution
5.84,981.95,75.15,Pollution
5.43,680.88,23.04,Pollution
11.21,543.41,81.18,Pollution
11.75,101.34,16.59,Signs of Water Pollution
2.25,878.2,21.23,Pollution
8.75,456.43,2.82,Pollution
10.52,377.75,60.09,Pollution
13.39,932.08,83.77,Pollution
9.26,806.56,29.19,Pollution
4.52,908.27,81.44,Pollution
9.42,901.33,0.83,Pollution
10.92,555.48,93.62,Pollution
1.39,721.01,17.53,Pollution
0.75,568.02,49.28,Pollution
8.61,847.38,21.43,Pollution
10.98,135.93,45.57,Signs of Water Pollution
6.37,954.15,49.43,Signs of Water Pollution
11.42,91.68,91.36,Pollution
11.81,65.94,59.04,Pollution
12.89,431.01,37.74,Pollution
1.67,736.5,71.32,Pollution
4.16,186.83,29.81,Signs of Water Pollution
12.97,568.9,68.43,Pollution
13.92,52.99,47.54,Signs of Water Pollution
3.07,53.16,59.49,Pollution
10.43,121.41,94.34,Pollution
6.49,982.81,48.63,Signs of Water Pollution
8.15,438.19,90.81,Pollution
0.85,913.2,96.89,Pollution
3.68,131.47,61.48,Pollution
7.9,461.02,58.34,Pollution
11.75,972.02,89.37,Pollution
1.86,160.94,82.69,Pollution
11.98,340.53,2.69,Pollution
12.7,660.24,73.51,Pollution
3.56,624.61,84.03,Pollution
12.16,508.25,98.27,Pollution
6.94,314.9,59.96,Pollution
11.54,786.81,64.63,Pollution
10.14,853.21,97.65,Pollution
9.48,228.38,10.12,Signs of Water Pollution
5.86,547.34,29.64,Signs of Water Pollution
3.91,31.01,87.74,Pollution
0.74,134.31,34.7,Signs of Water Pollution
11.84,999.82,83.61,Pollution
0.81,505.23,12.81,Pollution
12.11,762.4,71.14,Pollution
0.67,290.18,5.43,Pollution
0.36,136.7,28.11,Signs of Water Pollution
3.49,537.47,44.64,Pollution
4.39,122.61,0.36,Signs of Water Pollution
7.69,352.68,40.2,Signs of Water Pollution
12.13,428.35,15.19,Pollution
0.39,373.82,14,Pollution
9.81,723.17,66.93,Pollution
2.3,410.78,19.19,Pollution
11.33,81.14,9.58,Signs of Water Pollution
0.73,292.12,11.07,Pollution
3.7,156.7,25.49,Signs of Water Pollution
13.09,355.29,36.82,Pollution
7.88,993.46,9.26,Signs of Water Pollution
8.87,882.97,19.29,Pollution
1.21,2.97,4.86,Signs of Water Pollution
13.3,129.52,1.44,Signs of Water Pollution
7.84,244.86,52.52,Signs of Water Pollution
4.3,492.07,74.04,Pollution
6.94,887.86,55.56,Pollution
8.28,10.12,16.76,Safe
11.44,331.78,1.73,Pollution
11.06,378.14,85.21,Pollution
11.09,378.5,18.93,Pollution
4.35,433.02,42.6,Pollution
3.95,608.55,46.45,Pollution
0.91,107.45,65.89,Pollution
12.62,434.51,3.86,Pollution
13.49,119.06,41.98,Signs of Water Pollution
6.94,535,85.54,Pollution
7.09,144.96,96.18,Signs of Water Pollution
5.54,302.87,45.71,Signs of Water Pollution
12.38,38.2,12.38,Signs of Water Pollution
4.62,258.19,45.38,Pollution
10.6,789.03,50.98,Pollution
4.86,317.3,37.27,Pollution
7.84,757.19,36.67,Signs of Water Pollution
10.44,787.69,26.22,Pollution
11.44,367.49,30.47,Pollution
2.6,439.5,40.07,Pollution
11.82,748.52,97.07,Pollution
3.21,419.98,17.5,Pollution
4.91,979.82,53.36,Pollution
12.91,525.07,20.41,Pollution
11.92,836.16,48.78,Pollution
0.66,201.55,82.96,Pollution
1.09,657.86,81.28,Pollution
8.79,682.76,94.01,Pollution
3.83,152.06,57.21,Pollution
10.65,103.43,94.36,Pollution
0.66,593.63,6.74,Pollution
4.71,662.61,43.24,Pollution
9.45,243.34,28.24,Signs of Water Pollution
5.95,663.58,63.33,Pollution
4.49,714.61,27.35,Pollution
2.51,784.97,13.86,Pollution
1.4,679.36,0.34,Pollution
2.88,25.32,14.61,Signs of Water Pollution
9.46,958.81,85.57,Pollution
8.2,795.29,83.42,Pollution
13.77,425.22,42.79,Pollution
10.31,419.28,52.19,Pollution
1.53,38.99,94.15,Pollution
11.06,633.86,45.23,Pollution
7.83,620.96,83.04,Pollution
5.91,275.85,96.91,Pollution
8.58,732.57,33.28,Pollution
13.74,714.04,57.58,Pollution
1.72,551.91,76.3,Pollution
10.15,120.61,6.32,Signs of Water Pollution
12.29,766.2,13.1,Pollution
8.65,613.69,20.02,Pollution
8.49,34.1,81.39,Signs of Water Pollution
4.84,72.8,11.02,Signs of Water Pollution
7.1,461.27,62.11,Pollution
12.77,483.52,13.05,Pollution
11.68,777.94,40.46,Pollution
7.88,179.67,0.01,Safe
3,278.46,99.63,Pollution
13.06,759.15,29.49,Pollution
1.35,13.81,54.66,Pollution
9.68,8.31,79.07,Pollution
7.36,997.05,93.79,Pollution
12.48,272.86,15.98,Pollution
12.22,454.74,42.52,Pollution
2.36,866.97,48.47,Pollution
8.01,952.4,8.7,Signs of Water Pollution
9.38,3.41,89.82,Pollution
9.32,592.6,92.35,Pollution
7.33,202.75,95.99,Signs of Water Pollution
7.41,887.8,49.53,Signs of Water Pollution
13.47,739.02,7.43,Pollution
2.15,95.18,89.19,Pollution
8.14,915.61,91.1,Pollution
0.66,70.75,56.11,Pollution
10.37,774.77,6.8,Pollution
4.21,343.45,22.81,Pollution
8.94,840.72,0.94,Pollution
10.69,480.57,32.28,Pollution
12.12,465.25,74.75,Pollution
0.9,174.16,95.43,Pollution
10.55,208.89,42.97,Signs of Water Pollution
3.63,213.17,41.15,Signs of Water Pollution
6.4,117.33,48.18,Safe
3.01,679.61,64.36,Pollution
10.88,325.41,69.59,Pollution
5.97,746.12,11.47,Signs of Water Pollution
6.43,652.61,53.46,Pollution
6.15,805.6,84.24,Pollution
3.5,550.94,93.87,Pollution
13.79,469.76,54.52,Pollution
8.74,986.36,5.42,Pollution
5.37,805.98,86.77,Pollution
11.41,516.04,11.41,Pollution
13.14,816.1,56.94,Pollution
12.38,199.33,61.78,Pollution
11.45,132.92,72.18,Pollution
2.28,820.9,52.67,Pollution
11.7,693.67,93.35,Pollution
11.59,125.07,3.89,Signs of Water Pollution
7.1,443.6,6.54,Signs of Water Pollution
13.54,705.2,96.22,Pollution
5.24,931.22,73.75,Pollution
11.64,974.65,67.37,Pollution
1.92,80.17,27.71,Signs of Water Pollution
8.07,361.24,97.32,Pollution
8.34,966.41,55.87,Pollution
5.47,390.84,94.93,Pollution
1.54,867.8,98.52,Pollution
7.49,336.81,77.98,Pollution
11.84,43.84,23.21,Signs of Water Pollution
3.85,771.77,84.5,Pollution
12.01,727.93,22.2,Pollution
9.22,466.34,23.74,Pollution
9.95,718.16,58.41,Pollution
2.28,545.29,8.11,Pollution
9.49,516.36,32.06,Pollution
13.76,623.51,9.49,Pollution
10.83,884.26,86.12,Pollution
9.54,813.52,1.65,Pollution
4.49,817.82,0.08,Pollution
0.46,474.7,53.34,Pollution
